shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
18800916,15.316590900000001,44.223520900000004,32
18800916,15.316642000000002,44.223010300000006,33
18800916,15.316651000000002,44.2229225,34
18800916,15.316908100000001,44.221343100000006,35
18800916,15.3172884,44.2188171,36
18800916,15.317415100000002,44.2179112,37
18800916,15.317535800000002,44.217105700000005,38
18800916,15.317593900000002,44.216862500000005,39
18800916,15.3176403,44.2163806,40
18800916,15.317666100000002,44.215943900000006,41
18800916,15.3176953,44.2113018,42
18800916,15.317697100000002,44.210880700000004,43
18800916,15.317706600000001,44.2102882,44
18800916,15.3177239,44.2092211,45
18800916,15.3177251,44.20900940000001,46
18800916,15.3177309,44.208797800000006,47
18800916,15.317741400000001,44.2085864,48
18800916,15.317756400000002,44.20837530000001,49
18800916,15.317776000000002,44.2081646,50
18800916,15.317800300000002,44.207954400000006,51
18800916,15.317847000000002,44.207558600000006,52
18800916,15.317893300000001,44.207240500000005,53
18800916,15.318424300000002,44.2045321,54
18800916,15.3187925,44.2023798,55
18800916,15.318911600000002,44.201881400000005,56
18800916,15.319043500000001,44.20143040000001,57
18800916,15.319177500000002,44.201068500000005,58
18800916,15.319318100000002,44.200704,59
18800916,15.319861000000001,44.199420800000006,60
18800916,15.3199003,44.1993409,61
18800916,15.320146800000002,44.198864,62
18800916,15.3204115,44.198357900000005,63
18800916,15.321514700000002,44.196811200000006,64
18800916,15.321847300000002,44.19637410000001,65
18800916,15.322727700000002,44.1951083,66
18800916,15.323431600000001,44.194096200000004,67
18800916,15.323649000000001,44.193783700000004,68
18800916,15.324878900000002,44.191999100000004,69
18800916,15.325121300000001,44.19162790000001,70
18800916,15.326428700000001,44.189755700000006,71
18800916,15.327174800000002,44.188665,72
18800916,15.328337200000002,44.1869512,73
18800916,15.330668000000001,44.183438,74
18800916,15.330992600000002,44.182815000000005,75
18800916,15.331203600000002,44.18239560000001,76
18800916,15.331610500000002,44.1815536,77
18800916,15.3317612,44.1812419,78
18800916,15.3319702,44.180796300000004,79
18800916,15.332917600000002,44.178836200000006,80
18800916,15.333097300000002,44.1784941,81
18800916,15.3336301,44.1773943,82
18800916,15.3341892,44.176219800000005,83
18800916,15.334975700000001,44.1743615,84
18800916,15.335355100000001,44.1734427,85
18800916,15.335991500000002,44.1719172,86
18800916,15.3364834,44.17082310000001,87
18800916,15.336674700000001,44.1705473,88
18800916,15.3369028,44.170304300000005,89
18800916,15.3370811,44.17013910000001,90
18800916,15.337285900000001,44.1699915,91
18800916,15.337520300000001,44.1698651,92
18800916,15.337761800000001,44.169786300000005,93
18800916,15.3381079,44.1697111,94
18800916,15.339021700000002,44.169589800000004,95
18800916,15.339595300000001,44.169488,96
18800916,15.340958900000002,44.169297900000004,97
18800916,15.341204900000001,44.169273200000006,98
18800916,15.341432900000001,44.169277900000004,99
18800916,15.341717500000001,44.169305300000005,100
18800916,15.341892300000001,44.169336,101
18800916,15.344023300000002,44.16997370000001,102
18800916,15.3448837,44.170233,103
18800916,15.3453662,44.1703787,104
18800916,15.3456755,44.170492200000005,105
18800916,15.346143300000001,44.1707297,106
18800916,15.346475800000002,44.170980300000004,107
18800916,15.347363900000001,44.171784200000005,108
18800916,15.347909800000002,44.1722784,109
18800916,15.348092600000001,44.17250310000001,110
18800916,15.348376700000001,44.172763100000004,111
18800916,15.348741700000001,44.173100100000006,112
18800916,15.348997700000002,44.173336600000006,113
18800916,15.349207400000001,44.1734851,114
18800916,15.349665800000002,44.17388940000001,115
18800916,15.350093900000001,44.174243600000004,116
18800916,15.350415300000002,44.17451810000001,117
18800916,15.3506984,44.174705,118
18800916,15.351022500000001,44.1748764,119
18800916,15.351413200000001,44.175003800000006,120
18800916,15.351685900000001,44.1750442,121
18800916,15.352036400000001,44.1750673,122
18800916,15.352761800000001,44.1749857,123
18800916,15.353407500000001,44.174907000000005,124
18800916,15.353952300000001,44.174841300000004,125
18800916,15.354488100000001,44.174801200000005,126
18800916,15.3564143,44.17455760000001,127
18800916,15.3582265,44.174356200000005,128
18800916,15.358605100000002,44.17430040000001,129
18800916,15.359585100000002,44.174174900000004,130
18800916,15.3603289,44.17409730000001,131
18800916,15.3607124,44.17405,132
18800916,15.362680000000001,44.1738179,133
18800916,15.363100600000001,44.173770100000006,134
18800916,15.363475300000001,44.1737861,135
18800916,15.363984700000001,44.1738489,136
18800916,15.364684900000002,44.174078800000004,137
18800916,15.365076400000001,44.174216900000005,138
18800916,15.3667592,44.174801300000006,139
18800916,15.3688701,44.175536900000004,140
18800916,15.368833000000002,44.17564110000001,141
18800916,15.3698133,44.1760615,142
18800916,15.3700673,44.176210700000006,143
18800916,15.3717868,44.1775256,144
18800916,15.371953200000002,44.17764940000001,145
18800916,15.372178500000002,44.177822500000005,146
18800916,15.3724015,44.1779792,147
18800916,15.3724257,44.17803060000001,148
18800916,15.372459200000002,44.178076100000006,149
18800916,15.372500500000001,44.178114,150
18800916,15.372548100000001,44.178142900000005,151
18800916,15.372568900000001,44.1781518,152
18800916,15.3726175,44.178165400000005,153
18800916,15.372667700000001,44.178169800000006,154
18800916,15.372717800000002,44.17816500000001,155
18800916,15.372766300000002,44.17815100000001,156
18800916,15.372801,44.17813460000001,157
18800916,15.3728332,44.1781135,158
18800916,15.372875,44.178074900000006,159
18800916,15.372908500000001,44.1780285,160
18800916,15.372932700000002,44.1779762,161
18800916,15.372946400000002,44.177919900000006,162
18800916,15.3729492,44.177862000000005,163
18800916,15.372939400000002,44.1777985,164
18800916,15.3729165,44.177738700000006,165
18800916,15.372908,44.1776975,166
18800916,15.3729068,44.177655300000005,167
18800916,15.372912800000002,44.1776136,168
18800916,15.3729258,44.1775737,169
18800916,15.372945500000002,44.177536800000006,170
18800916,15.372971200000002,44.17750410000001,171
18800916,15.373002000000001,44.177476600000006,172
18800916,15.3731632,44.177339200000006,173
18800916,15.373517600000001,44.1770372,174
18800916,15.3737717,44.1768142,175
18800916,15.373991600000002,44.17659020000001,176
18800916,15.374166,44.1763884,177
18800916,15.374399400000001,44.17607700000001,178
18800934,15.374282500000001,44.1759683,0
18800934,15.373912100000002,44.176382800000006,1
18800934,15.373634800000001,44.1766768,2
18800934,15.373446800000002,44.176838200000006,3
18800934,15.373177600000002,44.1770283,4
18800934,15.372991200000001,44.177171200000004,5
18800934,15.372926800000002,44.177220600000005,6
18800934,15.3728817,44.177263,7
18800934,15.3727876,44.177290600000006,8
18800934,15.372691600000001,44.177309900000004,9
18800934,15.3725944,44.1773207,10
18800934,15.372496600000002,44.17732290000001,11
18800934,15.372399000000001,44.1773165,12
18800934,15.372302300000001,44.17730160000001,13
18800934,15.3722071,44.1772782,14
18800934,15.372114200000002,44.177246600000004,15
18800934,15.372021000000002,44.1771912,16
18800934,15.370882000000002,44.176406300000004,17
18800934,15.3706568,44.176231900000005,18
18800934,15.370227500000002,44.1759204,19
18800934,15.369982900000002,44.175778300000005,20
18800934,15.369810500000002,44.1756894,21
18800934,15.369652900000002,44.1756097,22
18800934,15.369334400000001,44.1754535,23
18800934,15.368959100000001,44.1753142,24
18800934,15.368831000000002,44.1752666,25
18800934,15.368216300000002,44.175034800000006,26
18800934,15.367651700000001,44.174822000000006,27
18800934,15.366909300000001,44.1745682,28
18800934,15.366895900000001,44.1746939,29
18800934,15.365178100000001,44.174102100000006,30
18800934,15.364767600000002,44.173954200000004,31
18800934,15.3640506,44.1737339,32
18800934,15.3635078,44.173646500000004,33
18800934,15.362998800000002,44.1736384,34
18800934,15.362175400000002,44.1737667,35
18800934,15.360655300000001,44.173922000000005,36
18800934,15.3596058,44.174035100000005,37
18800934,15.358182500000002,44.174215000000004,38
18800934,15.3573125,44.17430040000001,39
18800934,15.354417800000002,44.1746659,40
18800934,15.353152000000001,44.174784,41
18800934,15.352296400000002,44.174894900000005,42
18800934,15.352030700000002,44.1749061,43
18800934,15.3515457,44.174865800000006,44
18800934,15.3512716,44.174802400000004,45
18800934,15.351006500000002,44.174692300000004,46
18800934,15.350758500000001,44.174566600000006,47
18800934,15.350267700000002,44.1742472,48
18800934,15.349717900000002,44.173775600000006,49
18800934,15.3493106,44.173368200000006,50
18800934,15.349132,44.173177,51
18800934,15.348863500000002,44.172930300000004,52
18800934,15.348506000000002,44.1726017,53
18800934,15.348225900000001,44.1723439,54
18800934,15.347983100000002,44.1721628,55
18800934,15.347594400000002,44.171812300000006,56
18800934,15.347434400000001,44.1716683,57
18800934,15.346673100000002,44.1709843,58
18800934,15.346542300000001,44.1708653,59
18800934,15.346108100000002,44.1705696,60
18800934,15.345658700000001,44.17034580000001,61
18800934,15.345114100000002,44.1701568,62
18800934,15.3441895,44.16988920000001,63
18800934,15.343836800000002,44.169803,64
18800934,15.341908000000002,44.1692539,65
18800934,15.3417387,44.169221300000004,66
18800934,15.341432800000002,44.1691992,67
18800934,15.3411997,44.169199500000005,68
18800934,15.340958400000002,44.169218900000004,69
18800934,15.339582100000001,44.1694029,70
18800934,15.338649400000001,44.169495700000006,71
18800934,15.338042100000001,44.16958700000001,72
18800934,15.337719300000002,44.169656200000006,73
18800934,15.337466500000001,44.1697641,74
18800934,15.337180300000002,44.1699106,75
18800934,15.336787200000002,44.17020960000001,76
18800934,15.3366088,44.170405,77
18800934,15.336562,44.1704718,78
18800934,15.336366400000001,44.1707224,79
18800934,15.335864400000002,44.1718641,80
18800934,15.335375500000001,44.1730535,81
18800934,15.334843300000001,44.174314100000004,82
18800934,15.334040600000002,44.1761971,83
18800934,15.333156,44.178032900000005,84
18800934,15.332971900000002,44.178421300000004,85
18800934,15.332804600000001,44.1787581,86
18800934,15.3323864,44.179602900000006,87
18800934,15.331875300000002,44.180674700000004,88
18800934,15.3313058,44.181847700000006,89
18800934,15.331028800000002,44.182407700000006,90
18800934,15.330532600000002,44.1833649,91
18800934,15.3297421,44.1846363,92
18800934,15.328333400000002,44.186678900000004,93
18800934,15.327572400000001,44.1877824,94
18800934,15.326250300000002,44.1897394,95
18800934,15.324052100000001,44.1929006,96
18800934,15.323524400000002,44.1937252,97
18800934,15.3217525,44.196249400000006,98
18800934,15.321655400000001,44.196408700000006,99
18800934,15.3203527,44.19831920000001,100
18800934,15.3200897,44.1987913,101
18800934,15.3198333,44.199316100000004,102
18800934,15.319781100000002,44.1994228,103
18800934,15.31924,44.200682,104
18800934,15.319097300000001,44.201058800000006,105
18800934,15.318963600000002,44.201444300000006,106
18800934,15.318836300000001,44.201882100000006,107
18800934,15.318718900000002,44.202379,108
18800934,15.318347900000001,44.2045145,109
18800934,15.317767300000002,44.207304,110
18800934,15.317719300000002,44.207537200000004,111
18800934,15.317661400000002,44.207925700000004,112
18800934,15.317629300000002,44.208189700000005,113
18800934,15.317606200000002,44.20844580000001,114
18800934,15.3175959,44.208704100000006,115
18800934,15.317585900000001,44.2089617,116
18800934,15.317584900000002,44.2092194,117
18800934,15.317559800000002,44.2102906,118
18800934,15.317518900000001,44.2163836,119
18800934,15.317454000000001,44.2168227,120
18800934,15.3173983,44.217033900000004,121
18800934,15.317120400000002,44.2188157,122
18800934,15.317072200000002,44.219089200000006,123
18800934,15.317000100000001,44.2193656,124
18800934,15.3169637,44.21963830000001,125
18800934,15.316958200000002,44.219691100000006,126
18800934,15.316956000000001,44.2197444,127
18800934,15.3169599,44.219797500000006,128
18800934,15.316969900000002,44.219849800000006,129
18800934,15.316985800000001,44.2199005,130
18800934,15.317007400000001,44.219948800000004,131
18800934,15.317065500000002,44.2200604,132
18800934,15.316993100000001,44.220194400000004,133
18800934,15.316923800000001,44.2202837,134
18800934,15.316866500000001,44.2203626,135
18800934,15.316831800000001,44.2204507,136
18800934,15.316799000000001,44.220742200000004,137
18800934,15.316741500000001,44.2210223,138
18800934,15.316748400000002,44.221327300000006,139
18800934,15.3165305,44.222743900000005,140
18800934,15.316522400000002,44.2228228,141
18800934,15.316523100000001,44.2228957,142
18800934,15.316560500000001,44.2229783,143
18800934,15.316465100000002,44.2235048,144
18800934,15.316090100000002,44.2258592,145
18800934,15.316036400000002,44.226178700000006,146
18800934,15.316026,44.2265273,147
18800934,15.316079700000001,44.22682270000001,148
18800934,15.316214300000002,44.2271719,149
18800934,15.317232500000001,44.229623800000006,150
18800934,15.317464200000002,44.2301714,151
18800934,15.3174822,44.2302429,152
18800934,15.3174886,44.2302965,153
18800934,15.3174848,44.2303441,154
18800934,15.317456800000002,44.230403,155
18800934,15.317285600000002,44.230476700000004,156
18800934,15.316358100000002,44.230875600000005,157
18800934,15.316294800000001,44.2309028,158
18800934,15.316250000000002,44.2309192,159
18800934,15.315258300000002,44.231282500000006,160
18800934,15.3148633,44.23143400000001,161
18800934,15.314148500000002,44.2316787,162
18800934,15.313072700000001,44.2320946,163
18800934,15.312744400000001,44.23221470000001,164
18800934,15.312070600000002,44.232474100000005,165
18800934,15.310928200000001,44.2328684,166
18800934,15.310200600000002,44.23317660000001,167
18800934,15.310179500000002,44.233184200000004,168
18800934,15.3094993,44.233401,169
18895344,15.297446500000001,44.17520510000001,0
18895344,15.297627400000001,44.175616100000006,1
18895344,15.297899800000001,44.17630140000001,2
18895344,15.297966400000002,44.176642900000004,3
18895344,15.298064900000002,44.1771566,4
18895344,15.298216600000002,44.1778156,5
18895344,15.298357300000001,44.1782619,6
18895344,15.2986301,44.17880100000001,7
18895344,15.298835100000002,44.179121300000006,8
18895344,15.2991053,44.1794182,9
18895344,15.300230400000002,44.1803881,10
18895344,15.300319400000001,44.180467400000005,11
18895344,15.3004332,44.1805755,12
18895344,15.300670600000002,44.18077160000001,13
18895344,15.3007576,44.18084820000001,14
18895344,15.301006800000001,44.181063400000006,15
18895344,15.3011098,44.1811525,16
18895344,15.3014293,44.181437,17
18895344,15.301684000000002,44.18172190000001,18
18895344,15.301851700000002,44.1819725,19
18895344,15.302943200000001,44.183557500000006,20
18895344,15.303561100000001,44.1844869,21
18895344,15.303977300000001,44.185120500000004,22
18895344,15.3049756,44.186539,23
18895344,15.3057718,44.18768060000001,24
18895344,15.3060886,44.1881251,25
18895344,15.306673600000002,44.188904400000006,26
18895344,15.306748800000001,44.18901030000001,27
18895344,15.306921200000001,44.18922920000001,28
18895344,15.307646600000002,44.190176,29
18895344,15.3083082,44.191009400000006,30
18895344,15.309636500000002,44.192725700000004,31
18895344,15.3101838,44.193432,32
18895344,15.310528800000002,44.1937763,33
18895344,15.310898600000002,44.194107,34
18895344,15.311262400000002,44.1944275,35
18895344,15.312108400000001,44.1951576,36
18895344,15.313378300000002,44.1963463,37
18895344,15.314493900000002,44.197228,38
18895344,15.315397700000002,44.197914100000006,39
18895344,15.3161684,44.1983788,40
18895344,15.316712,44.198631600000006,41
18895344,15.316854500000002,44.19869550000001,42
18895344,15.317059100000002,44.1987711,43
18895344,15.317523600000001,44.198908800000005,44
18895344,15.317753600000001,44.1989177,45
18895344,15.3180323,44.198924500000004,46
18895344,15.3183833,44.198909,47
18895344,15.318734400000002,44.1988898,48
18895344,15.319283200000001,44.198882700000006,49
18895344,15.3195545,44.19887670000001,50
18895344,15.319620900000002,44.198871100000005,51
18895344,15.319775600000002,44.1988903,52
18895344,15.319919900000002,44.1989098,53
18895344,15.3200102,44.198935500000005,54
18895344,15.320094600000001,44.1989463,55
